test, rrt iteration, number of waypoints, distance to goal
1,1710,44,187.122
1,1711,44,187.122
1,1712,44,187.122
1,1713,44,187.122
1,1714,44,187.122
1,1715,44,187.122
1,1716,44,187.122
1,1717,44,187.122
1,1718,44,187.122
1,1719,44,187.122
1,1720,44,187.122
1,1721,44,187.122
1,1722,44,187.122
1,1723,44,187.122
1,1724,44,187.122
1,1725,44,187.122
1,1726,44,187.122
1,1727,44,187.122
1,1728,44,187.122
1,1729,44,187.122
1,1730,44,187.122
1,1731,44,187.122
1,1732,44,187.122
1,1733,44,187.122
1,1734,44,187.122
1,1735,44,187.122
1,1736,44,187.122
1,1737,44,187.122
1,1738,44,187.122
1,1739,44,187.122
1,1740,44,187.122
1,1741,44,187.122
1,1742,44,187.122
1,1743,44,187.122
1,1744,44,187.122
1,1745,44,187.122
1,1746,44,187.122
1,1747,44,187.12
1,1748,44,187.12
1,1749,44,187.12
1,1750,44,187.12
1,1751,44,187.12
1,1752,44,187.12
1,1753,44,187.12
1,1754,44,187.12
1,1755,44,187.12
1,1756,44,187.12
1,1757,44,187.12
1,1758,44,187.12
1,1759,44,187.12
1,1760,44,187.12
1,1761,44,187.12
1,1762,44,187.12
1,1763,44,187.12
1,1764,44,187.12
1,1765,44,187.12
1,1766,44,187.12
1,1767,44,187.12
1,1768,44,187.12
1,1769,44,187.12
1,1770,44,187.12
1,1771,44,187.12
1,1772,44,187.12
1,1773,44,187.12
1,1774,44,187.12
1,1775,44,187.12
1,1776,44,187.12
1,1777,44,187.12
1,1778,44,187.12
1,1779,44,187.12
1,1780,44,187.12
1,1781,44,187.12
1,1782,44,187.12
1,1783,44,187.12
1,1784,44,187.12
1,1785,44,187.12
1,1786,44,187.12
1,1787,44,187.12
1,1788,44,187.12
1,1789,44,187.12
1,1790,44,187.12
1,1791,44,187.12
1,1792,44,187.12
1,1793,44,187.12
1,1794,44,187.12
1,1795,44,187.12
1,1796,44,187.12
1,1797,44,187.12
1,1798,44,187.12
1,1799,44
