test, rrt iteration, number of waypoints, distance to goal
1,1526,52,190.4
1,1527,52,190.4
1,1528,52,190.4
1,1529,52,190.4
1,1530,52,190.4
1,1531,52,190.4
1,1532,52,190.4
1,1533,52,190.4
1,1534,52,190.4
1,1535,52,190.4
1,1536,52,190.4
1,1537,52,190.4
1,1538,52,190.4
1,1539,52,190.4
1,1540,52,190.4
1,1541,52,190.4
1,1542,52,190.4
1,1543,52,190.4
1,1544,52,190.4
1,1545,52,190.4
1,1546,52,190.4
1,1547,52,190.4
1,1548,52,190.4
1,1549,52,190.4
1,1550,52,190.4
1,1551,52,190.4
1,1552,52,190.4
1,1553,52,190.4
1,1554,52,190.4
1,1555,52,190.4
1,1556,52,190.4
1,1557,52,190.4
1,1558,52,190.4
1,1559,52,190.4
1,1560,52,190.4
1,1561,52,190.4
1,1562,52,190.4
1,1563,52,190.4
1,1564,52,190.4
1,1565,52,190.4
1,1566,52,190.4
1,1567,52,190.4
1,1568,52,190.4
1,1569,52,190.4
1,1570,52,190.4
1,1571,52,190.4
1,1572,52,190.4
1,1573,52,190.4
1,1574,52,190.4
1,1575,52,190.4
1,1576,52,190.4
1,1577,52,190.4
1,1578,52,190.4
1,1579,52,190.4
1,1580,52,190.4
1,1581,52,190.4
1,1582,52,190.4
1,1583,52,190.4
1,1584,52,190.4
1,1585,52,190.4
1,1586,52,190.4
1,1587,52,190.4
1,1588,52,190.4
1,1589,52,190.4
1,1590,52,190.4
1,1591,52,190.4
1,1592,52,190.4
1,1593,52,190.4
1,1594,52,190.4
1,1595,52,190.4
1,1596,52,190.4
1,1597,52,190.4
1,1598,52,190.4
1,1599,52,190.4
1,1600,52,190.4
1,1601,52,190.4
1,1602,52,190.4
1,1603,52,190.4
1,1604,52,190.4
1,1605,52,190.4
1,1606,52,190.4
1,1607,52,190.4
1,1608,52,190.4
1,1609,52,190.4
1,1610,52,190.4
1,1611,52,190.4
1,1612,52,190.4
1,1613,52,190.4
1,1614,52,190.4
1,1615,52,190.4
1,1616,52,190.4
1,1617,52,190.4
1,1618,52,190.4
1,1619,52,190.4
1,1620,52,190.4
1,1621,52,190.4
1,1622,52,190.4
1,1623,52,190.4
1,1624,52,190.4
1,1625,52,190.4
1,1626,52,190.4
1,1627,52,190.4
1,1628,52,190.4
1,1629,52,190.4
1,1630,52,190.4
1,1631,52,190.4
1,1632,52,190.4
1,1633,52,190.4
1,1634,52,190.4
1,1635,52,190.4
1,1636,52,190.4
1,1637,52,190.4
1,1638,52,190.4
1,1639,52,190.4
1,1640,52,190.4
1,1641,52,190.4
1,1642,52,190.4
1,1643,52,190.4
1,1644,52,190.4
1,1645,52,190.4
1,1646,52,190.4
1,1647,52,190.4
1,1648,52,190.4
1,1649,52,190.4
1,1650,52,190.4
1,1651,52,190.4
1,1652,52,190.4
1,1653,52,190.366
1,1654,52,190.366
1,1655,52,190.366
1,1656,52,190.366
1,1657,52,190.366
1,1658,52,190.366
1,1659,52,190.366
1,1660,52,190.366
1,1661,52,190.366
1,1662,52,190.366
1,1663,52,190.366
1,1664,52,190.366
1,1665,52,190.366
1,1666,52,190.366
1,1667,52,190.366
1,1668,52,190.366
1,1669,52,190.366
1,1670,52,190.366
1,1671,52,190.366
1,1672,52,190.366
1,1673,52,190.366
1,1674,52,190.366
1,1675,52,190.366
1,1676,52,190.366
1,1677,52,190.366
1,1678,52,190.366
1,1679,52,190.366
1,1680,52,190.366
1,1681,52,190.366
1,1682,52,190.366
1,1683,52,190.366
1,1684,52,190.366
1,1685,52,190.366
1,1686,52,190.366
1,1687,52,190.366
1,1688,52,190.366
1,1689,52,190.366
1,1690,52,190.366
1,1691,52,190.366
1,1692,52,190.366
1,1693,52,190.366
1,1694,52,190.366
1,1695,52,190.366
1,1696,52,190.366
1,1697,52,190.366
1,1698,52,189.626
1,1699,52,189.626
1,1700,52,189.626
1,1701,52,189.626
1,1702,52,189.626
1,1703,52,189.626
1,1704,52,189.626
1,1705,52,189.626
