test, rrt iteration, number of waypoints, distance to goal,
1,4635,31,282.221,540.040184266478
1,4636,31,282.221,540.040184266478
1,4637,31,282.221,540.040184266478
1,4638,31,282.221,540.040184266478
1,4639,31,282.221,540.040184266478
1,4640,31,282.221,540.040184266478
1,4641,31,282.221,540.040184266478
1,4642,31,282.221,540.040184266478
1,4643,31,282.221,540.040184266478
1,4644,31,282.221,540.040184266478
1,4645,31,282.221,540.040184266478
1,4646,31,282.221,540.040184266478
1,4647,31,282.221,540.040184266478
1,4648,31,282.221,540.040184266478
1,4649,31,282.221,540.040184266478
1,4650,31,282.221,540.040184266478
1,4651,31,282.221,540.040184266478
1,4652,31,282.221,540.040184266478
1,4653,31,282.221,540.040184266478
1,4654,31,282.221,540.040184266478
1,4655,31,282.221,540.040184266478
1,4656,31,282.221,540.040184266478
1,4657,31,282.221,540.040184266478
1,4658,31,282.221,540.040184266478
1,4659,31,282.221,540.040184266478
1,4660,31,282.221,540.040184266478
1,4661,31,282.221,540.040184266478
1,4662,31,282.221,540.040184266478
1,4663,31,282.221,540.040184266478
1,4664,31,282.221,540.040184266478
1,4665,31,282.221,540.040184266478
1,4666,31,282.221,540.040184266478
1,4667,31,282.221,540.040184266478
1,4668,31,282.221,540.040184266478
1,4669,31,282.221,540.040184266478
1,4670,31,282.221,540.040184266478
1,4671,31,282.221,540.040184266478
1,4672,31,282.221,540.040184266478
1,4673,31,282.221,540.040184266478
1,4674,31,282.221,540.040184266478
1,4675,31,282.221,540.040184266478
1,4676,31,282.221,540.040184266478
1,4677,31,282.221,540.040184266478
1,4678,31,282.221,540.040184266478
1,4679,31,282.221,540.040184266478
1,4680,31,282.221,540.040184266478
1,4681,31,282.221,540.040184266478
1,4682,31,282.221,540.040184266478
1,4683,31,282.221,540.040184266478
1,4684,31,282.221,540.040184266478
1,4685,31,282.221,540.040184266478
1,4686,31,282.221,540.040184266478
1,4687,31,282.221,540.040184266478
1,4688,31,282.221,540.040184266478
1,4689,31,282.221,540.040184266478
1,4690,31,282.221,540.040184266478
1,4691,31,282.221,540.040184266478
1,4692,31,282.221,540.040184266478
1,4693,31,282.221,540.040184266478
1,4694,31,282.221,540.040184266478
1,4695,31,282.221,540.040184266478
1,4696,31,282.221,540.040184266478
1,4697,31,282.221,540.040184266478
1,4698,31,282.221,540.040184266478
1,4699,31,282.221,540.040184266478
1,4700,31,282.221,540.040184266478
1,4701,31,282.221,540.040184266478
1,4702,31,282.221,540.040184266478
1,4703,31,282.221,540.040184266478
1,4704,31,282.221,540.040184266478
1,4705,31,282.221,540.040184266478
1,4706,31,282.221,540.040184266478
1,4707,31,282.221,540.040184266478
1,4708,31,282.221,540.040184266478
1,4709,31,282.221,540.040184266478
1,4710,31,282.221,540.040184266478
1,4711,31,282.221,540.040184266478
1,4712,31,282.221,540.040184266478
1,4713,31,282.221,540.040184266478
1,4714,31,282.221,540.040184266478
1,4715,31,282.221,540.040184266478
1,4716,31,282.221,540.040184266478
1,4717,31,282.221,540.040184266478
1,4718,31,282.221,540.040184266478
1,4719,31,282.221,540.040184266478
1,4720,31,282.221,540.040184266478
1,4721,31,282.221,540.040184266478
1,4722,31,282.221,540.040184266478
1,4723,31,282.221,540.040184266478
1,4724,31,282.221,540.040184266478
1,4725,31,282.221,540.040184266478
1,4726,31,282.221,540.040184266478
1,4727,31,282.221,540.040184266478
1,4728,31,282.221,540.040184266478
1,4729,31,282.221,540.040184266478
1,4730,31,282.221,540.040184266478
1,4731,31,282.221,540.040184266478
1,4732,31,282.221,540.040184266478
1,4733,31,282.221,540.040184266478
1,4734,31,282.221,540.040184266478
1,4735,31,282.221,540.040184266478
1,4736,31,282.221,540.040184266478
1,4737,31,282.221,540.040184266478
1,4738,31,282.221,540.040184266478
1,4739,31,282.221,540.040184266478
1,4740,31,282.221,540.040184266478
1,4741,31,282.221,540.040184266478
1,4742,31,282.221,540.040184266478
1,4743,31,282.221,540.040184266478
1,4744,31,282.221,540.040184266478
1,4745,31,282.221,540.040184266478
1,4746,31,282.221,540.040184266478
1,4747,31,282.221,540.040184266478
1,4748,31,282.221,540.040184266478
1,4749,31,282.221,540.040184266478
1,4750,31,282.221,540.040184266478
1,4751,31,282.221,540.040184266478
1,4752,31,282.221,540.040184266478
1,4753,31,282.221,540.040184266478
1,4754,31,282.221,540.040184266478
1,4755,31,282.221,540.040184266478
1,4756,31,282.221,540.040184266478
1,4757,31,282.221,540.040184266478
1,4758,31,282.221,540.040184266478
1,4759,31,282.221,540.040184266478
1,4760,31,282.221,540.040184266478
1,4761,31,282.221,540.040184266478
1,4762,31,282.221,540.040184266478
1,4763,31,282.221,540.040184266478
1,4764,31,282.221,540.040184266478
1,4765,31,282.221,540.040184266478
1,4766,31,282.221,540.040184266478
1,4767,31,282.221,540.040184266478
1,4768,31,282.221,540.040184266478
1,4769,31,282.221,540.040184266478
1,4770,31,282.221,540.040184266478
1,4771,31,282.221,540.040184266478
1,4772,31,282.221,540.040184266478
1,4773,31,282.221,540.040184266478
1,4774,31,282.221,540.040184266478
1,4775,31,282.221,540.040184266478
1,4776,31,282.221,540.040184266478
1,4777,31,282.221,540.040184266478
1,4778,31,282.221,540.040184266478
1,4779,31,282.221,540.040184266478
1,4780,31,282.221,540.040184266478
1,4781,31,282.221,540.040184266478
1,4782,31,282.221,540.040184266478
1,4783,31,282.221,540.040184266478
1,4784,31,282.221,540.040184266478
1,4785,31,282.221,540.040184266478
1,4786,31,282.221,540.040184266478
1,4787,31,282.221,540.040184266478
1,4788,31,282.221,540.040184266478
1,4789,31,282.221,540.040184266478
1,4790,31,282.221,540.040184266478
1,4791,31,282.221,540.040184266478
1,4792,31,282.221,540.040184266478
1,4793,31,282.221,540.040184266478
1,4794,31,282.221,540.040184266478
1,4795,31,282.221,540.040184266478
1,4796,31,282.221,540.040184266478
1,4797,31,282.221,540.040184266478
1,4798,31,282.221,540.040184266478
1,4799,31,282.221,540.040184266478
1,4800,31,282.221,540.040184266478
1,4801,31,282.221,540.040184266478
1,4802,31,282.221,540.040184266478
1,4803,31,282.221,540.040184266478
1,4804,31,282.221,540.040184266478
1,4805,31,282.221,540.040184266478
1,4806,31,282.221,540.040184266478
1,4807,31,282.221,540.040184266478
1,4808,31,282.221,540.040184266478
1,4809,31,282.221,540.040184266478
1,4810,31,282.221,540.040184266478
1,4811,31,282.221,540.040184266478
1,4812,31,282.221,540.040184266478
1,4813,31,282.221,540.040184266478
1,4814,31,282.221,540.040184266478
1,4815,31,282.221,540.040184266478
1,4816,31,282.221,540.040184266478
1,4817,31,282.221,540.040184266478
1,4818,31,282.221,540.040184266478
1,4819,31,282.221,540.040184266478
1,4820,31,282.221,540.040184266478
1,4821,31,282.221,540.040184266478
1,4822,31,282.221,540.040184266478
1,4823,31,282.221,540.040184266478
1,4824,31,282.221,540.040184266478
1,4825,31,282.221,540.040184266478
1,4826,31,282.221,540.040184266478
1,4827,31,282.221,540.040184266478
1,4828,31,282.221,540.040184266478
1,4829,31,282.221,540.040184266478
1,4830,31,282.221,540.040184266478
1,4831,31,282.221,540.040184266478
1,4832,31,282.221,540.040184266478
1,4833,31,282.221,540.040184266478
1,4834,31,282.221,540.040184266478
1,4835,31,282.221,540.040184266478
1,4836,31,282.221,540.040184266478
1,4837,31,282.221,540.040184266478
1,4838,31,282.221,540.040184266478
1,4839,31,282.221,540.040184266478
1,4840,31,282.221,540.040184266478
1,4841,31,282.221,540.040184266478
1,4842,31,282.221,540.040184266478
1,4843,31,282.221,540.040184266478
1,4844,31,282.221,540.040184266478
1,4845,31,282.221,540.040184266478
1,4846,31,282.221,540.040184266478
1,4847,31,282.221,540.040184266478
1,4848,31,282.221,540.040184266478
1,4849,31,282.221,540.040184266478
1,4850,31,282.221,540.040184266478
1,4851,31,282.221,540.040184266478
1,4852,31,282.221,540.040184266478
1,4853,31,282.221,540.040184266478
1,4854,31,282.221,540.040184266478
1,4855,31,282.221,540.040184266478
1,4856,31,282.221,540.040184266478
1,4857,31,282.221,540.040184266478
1,4858,31,282.221,540.040184266478
1,4859,31,282.221,540.040184266478
1,4860,31,282.221,540.040184266478
1,4861,31,282.221,540.040184266478
1,4862,31,282.221,540.040184266478
1,4863,31,282.221,540.040184266478
1,4864,31,282.221,540.040184266478
1,4865,31,282.221,540.040184266478
1,4866,31,282.221,540.040184266478
1,4867,31,282.221,540.040184266478
1,4868,31,282.221,540.040184266478
1,4869,31,282.221,540.040184266478
1,4870,31,282.221,540.040184266478
1,4871,31,282.221,540.040184266478
1,4872,31,282.221,540.040184266478
1,4873,31,282.221,540.040184266478
1,4874,31,282.221,540.040184266478
1,4875,31,282.221,540.040184266478
1,4876,31,282.221,540.040184266478
1,4877,31,282.221,540.040184266478
1,4878,31,282.221,540.040184266478
1,4879,31,282.221,540.040184266478
1,4880,31,282.221,540.040184266478
1,4881,31,282.221,540.040184266478
1,4882,31,282.221,540.040184266478
1,4883,31,282.221,540.040184266478
1,4884,31,282.221,540.040184266478
1,4885,31,282.221,540.040184266478
1,4886,31,282.221,540.040184266478
1,4887,31,282.221,540.040184266478
1,4888,31,282.221,540.040184266478
1,4889,31,282.221,540.040184266478
1,4890,31,282.221,540.040184266478
1,4891,31,282.221,540.040184266478
1,4892,31,282.221,540.040184266478
1,4893,31,282.221,540.040184266478
1,4894,31,282.221,540.040184266478
1,4895,31,282.221,540.040184266478
1,4896,31,282.221,540.040184266478
1,4897,31,282.221,540.040184266478
1,4898,31,282.221,540.040184266478
1,4899,31,282.221,540.040184266478
1,4900,31,282.221,540.040184266478
1,4901,31,282.221,540.040184266478
1,4902,31,282.221,540.040184266478
1,4903,31,282.221,540.040184266478
1,4904,31,282.221,540.040184266478
1,4905,31,282.221,540.040184266478
1,4906,31,282.221,540.040184266478
1,4907,31,282.221,540.040184266478
1,4908,31,282.221,540.040184266478
1,4909,31,282.221,540.040184266478
1,4910,31,282.221,540.040184266478
1,4911,31,282.221,540.040184266478
1,4912,31,282.221,540.040184266478
1,4913,31,282.221,540.040184266478
1,4914,31,282.221,540.040184266478
1,4915,31,282.221,540.040184266478
1,4916,31,282.221,540.040184266478
1,4917,31,282.221,540.040184266478
1,4918,31,282.221,540.040184266478
1,4919,31,282.221,540.040184266478
1,4920,31,282.221,540.040184266478
1,4921,31,282.221,540.040184266478
1,4922,31,282.221,540.040184266478
1,4923,31,282.221,540.040184266478
1,4924,31,282.221,540.040184266478
1,4925,31,282.221,540.040184266478
1,4926,31,282.221,540.040184266478
1,4927,31,282.221,540.040184266478
1,4928,31,282.221,540.040184266478
1,4929,31,282.221,540.040184266478
1,4930,31,282.221,540.040184266478
1,4931,31,282.221,540.040184266478
1,4932,31,282.221,540.040184266478
1,4933,31,282.221,540.040184266478
1,4934,31,282.221,540.040184266478
1,4935,31,282.221,540.040184266478
1,4936,31,282.221,540.040184266478
1,4937,31,282.221,540.040184266478
1,4938,31,282.221,540.040184266478
1,4939,31,282.221,540.040184266478
1,4940,31,282.221,540.040184266478
1,4941,31,282.221,540.040184266478
1,4942,31,282.221,540.040184266478
1,4943,31,282.221,540.040184266478
1,4944,31,282.221,540.040184266478
1,4945,31,282.221,540.040184266478
1,4946,31,282.221,540.040184266478
1,4947,31,282.221,540.040184266478
1,4948,31,282.221,540.040184266478
1,4949,31,282.221,540.040184266478
1,4950,31,282.221,540.040184266478
1,4951,31,282.221,540.040184266478
1,4952,31,282.221,540.040184266478
1,4953,31,282.221,540.040184266478
1,4954,31,282.221,540.040184266478
1,4955,31,282.221,540.040184266478
1,4956,31,282.221,540.040184266478
1,4957,31,282.221,540.040184266478
1,4958,31,282.221,540.040184266478
1,4959,31,282.221,540.040184266478
1,4960,31,282.221,540.040184266478
1,4961,31,282.221,540.040184266478
1,4962,31,282.221,540.040184266478
1,4963,31,282.221,540.040184266478
1,4964,31,282.221,540.040184266478
1,4965,31,282.221,540.040184266478
1,4966,31,282.221,540.040184266478
1,4967,31,282.221,540.040184266478
1,4968,31,282.221,540.040184266478
1,4969,31,282.221,540.040184266478
1,4970,31,282.221,540.040184266478
1,4971,31,282.221,540.040184266478
1,4972,31,282.221,540.040184266478
1,4973,31,282.221,540.040184266478
1,4974,31,282.221,540.040184266478
1,4975,31,282.221,540.040184266478
1,4976,31,282.221,540.040184266478
1,4977,31,282.221,540.040184266478
1,4978,31,282.221,540.040184266478
1,4979,31,282.221,540.040184266478
1,4980,31,282.221,540.040184266478
1,4981,31,282.221,540.040184266478
1,4982,31,282.221,540.040184266478
1,4983,31,282.221,540.040184266478
1,4984,31,282.221,540.040184266478
1,4985,31,282.221,540.040184266478
1,4986,31,282.221,540.040184266478
1,4987,31,282.221,540.040184266478
1,4988,31,282.221,540.040184266478
1,4989,31,282.221,540.040184266478
1,4990,31,282.221,540.040184266478
1,4991,31,282.221,540.040184266478
1,4992,31,282.221,540.040184266478
1,4993,31,282.221,540.040184266478
1,4994,31,282.221,540.040184266478
1,4995,31,282.221,540.040184266478
1,4996,31,282.221,540.040184266478
1,4997,31,282.221,540.040184266478
1,4998,31,282.221,540.040184266478
1,4999,31,282.221,540.040184266478
1,5000,31,282.221,540.040184266478
1,5001,31,282.221,540.040184266478
1,5002,31,282.221,540.040184266478
1,5003,31,282.221,540.040184266478
1,5004,31,282.221,540.040184266478
1,5005,31,282.221,540.040184266478
1,5006,31,282.221,540.040184266478
1,5007,31,282.221,540.040184266478
1,5008,31,282.221,540.040184266478
1,5009,31,282.221,540.040184266478
1,5010,31,282.221,540.040184266478
1,5011,31,282.221,540.040184266478
1,5012,31,282.221,540.040184266478
1,5013,31,282.221,540.040184266478
1,5014,31,282.221,540.040184266478
1,5015,31,282.221,540.040184266478
1,5016,31,282.221,540.040184266478
1,5017,31,282.221,540.040184266478
1,5018,31,282.221,540.040184266478
1,5019,31,282.221,540.040184266478
1,5020,31,282.221,540.040184266478
1,5021,31,282.221,540.040184266478
1,5022,31,282.221,540.040184266478
1,5023,31,282.221,540.040184266478
1,5024,31,282.221,540.040184266478
1,5025,31,282.221,540.040184266478
1,5026,31,282.221,540.040184266478
1,5027,31,282.221,540.040184266478
1,5028,31,282.221,540.040184266478
1,5029,31,282.221,540.040184266478
1,5030,31,282.221,540.040184266478
1,5031,31,282.221,540.040184266478
1,5032,31,282.221,540.040184266478
1,5033,31,282.221,540.040184266478
1,5034,31,282.221,540.040184266478
1,5035,31,282.221,540.040184266478
1,5036,31,282.221,540.040184266478
1,5037,31,282.221,540.040184266478
1,5038,31,282.221,540.040184266478
1,5039,31,282.221,540.040184266478
1,5040,31,282.221,540.040184266478
1,5041,31,282.221,540.040184266478
1,5042,31,282.221,540.040184266478
1,5043,31,282.221,540.040184266478
1,5044,31,282.221,540.040184266478
1,5045,31,282.221,540.040184266478
1,5046,31,282.221,540.040184266478
1,5047,31,282.221,540.040184266478
1,5048,31,282.221,540.040184266478
1,5049,31,282.221,540.040184266478
1,5050,31,282.221,540.040184266478
1,5051,31,282.221,540.040184266478
1,5052,31,282.221,540.040184266478
1,5053,31,282.221,540.040184266478
1,5054,31,282.221,540.040184266478
1,5055,31,282.221,540.040184266478
1,5056,31,282.221,540.040184266478
1,5057,31,282.221,540.040184266478
1,5058,31,282.221,540.040184266478
1,5059,31,282.221,540.040184266478
1,5060,31,282.221,540.040184266478
1,5061,31,282.221,540.040184266478
1,5062,31,282.221,540.040184266478
1,5063,31,282.221,540.040184266478
1,5064,31,282.221,540.040184266478
1,5065,31,282.221,540.040184266478
1,5066,31,282.221,540.040184266478
1,5067,31,282.221,540.040184266478
1,5068,31,282.221,540.040184266478
1,5069,31,282.221,540.040184266478
1,5070,31,282.221,540.040184266478
1,5071,31,282.221,540.040184266478
1,5072,31,282.221,540.040184266478
1,5073,31,282.221,540.040184266478
1,5074,31,282.221,540.040184266478
1,5075,31,282.221,540.040184266478
1,5076,31,282.221,540.040184266478
1,5077,31,282.221,540.040184266478
1,5078,31,282.221,540.040184266478
1,5079,31,282.221,540.040184266478
1,5080,31,282.221,540.040184266478
1,5081,31,282.221,540.040184266478
1,5082,31,282.221,540.040184266478
1,5083,31,282.221,540.040184266478
1,5084,31,282.221,540.040184266478
1,5085,31,282.221,540.040184266478
1,5086,31,282.221,540.040184266478
1,5087,31,282.221,540.040184266478
1,5088,31,282.221,540.040184266478
1,5089,31,282.221,540.040184266478
1,5090,31,282.221,540.040184266478
1,5091,31,282.221,540.040184266478
1,5092,31,282.221,540.040184266478
1,5093,31,282.221,540.040184266478
1,5094,31,282.221,540.040184266478
1,5095,31,282.221,540.040184266478
1,5096,31,282.221,540.040184266478
1,5097,31,282.221,540.040184266478
1,5098,31,282.221,540.040184266478
1,5099,31,282.221,540.040184266478
1,5100,31,282.221,540.040184266478
1,5101,31,282.221,540.040184266478
1,5102,31,282.221,540.040184266478
1,5103,31,282.221,540.040184266478
1,5104,31,282.221,540.040184266478
1,5105,31,282.221,540.040184266478
1,5106,31,282.221,540.040184266478
1,5107,31,282.221,540.040184266478
1,5108,31,282.221,540.040184266478
1,5109,31,282.221,540.040184266478
1,5110,31,282.221,540.040184266478
1,5111,31,282.221,540.040184266478
1,5112,31,282.221,540.040184266478
1,5113,31,282.221,540.040184266478
1,5114,31,282.221,540.040184266478
1,5115,31,282.221,540.040184266478
1,5116,31,282.221,540.040184266478
1,5117,31,282.221,540.040184266478
1,5118,31,282.221,540.040184266478
1,5119,31,282.221,540.040184266478
1,5120,31,282.221,540.040184266478
1,5121,31,282.221,540.040184266478
1,5122,31,282.221,540.040184266478
1,5123,31,282.221,540.040184266478
1,5124,31,282.221,540.040184266478
1,5125,31,282.221,540.040184266478
1,5126,31,282.221,540.040184266478
1,5127,31,282.221,540.040184266478
1,5128,31,282.221,540.040184266478
1,5129,31,282.221,540.040184266478
1,5130,31,282.221,540.040184266478
1,5131,31,282.221,540.040184266478
1,5132,31,282.221,540.040184266478
1,5133,31,282.221,540.040184266478
1,5134,31,282.221,540.040184266478
1,5135,31,282.221,540.040184266478
1,5136,31,282.221,540.040184266478
1,5137,31,282.221,540.040184266478
1,5138,31,282.221,540.040184266478
1,5139,31,282.221,540.040184266478
1,5140,31,282.221,540.040184266478
1,5141,31,282.221,540.040184266478
1,5142,31,282.221,540.040184266478
1,5143,31,282.221,540.040184266478
1,5144,31,282.221,540.040184266478
1,5145,31,282.221,540.040184266478
1,5146,31,282.221,540.040184266478
1,5147,31,282.221,540.040184266478
1,5148,31,282.221,540.040184266478
1,5149,31,282.221,540.040184266478
1,5150,31,282.221,540.040184266478
1,5151,31,282.221,540.040184266478
1,5152,31,282.221,540.040184266478
1,5153,31,282.221,540.040184266478
1,5154,31,282.221,540.040184266478
1,5155,31,282.221,540.040184266478
1,5156,31,282.221,540.040184266478
1,5157,31,282.221,540.040184266478
1,5158,31,282.221,540.040184266478
1,5159,31,282.221,540.040184266478
1,5160,31,282.221,540.040184266478
1,5161,31,282.221,540.040184266478
1,5162,31,282.221,540.040184266478
1,5163,31,282.221,540.040184266478
1,5164,31,282.221,540.040184266478
1,5165,31,282.221,540.040184266478
1,5166,31,282.221,540.040184266478
1,5167,31,282.221,540.040184266478
1,5168,31,282.221,540.040184266478
1,5169,31,282.221,540.040184266478
1,5170,31,282.221,540.040184266478
1,5171,31,282.221,540.040184266478
1,5172,31,282.221,540.040184266478
1,5173,31,282.221,540.040184266478
1,5174,31,282.221,540.040184266478
1,5175,31,282.221,540.040184266478
1,5176,31,282.221,540.040184266478
1,5177,31,282.221,540.040184266478
1,5178,31,282.221,540.040184266478
1,5179,31,282.221,540.040184266478
1,5180,31,282.221,540.040184266478
1,5181,31,282.221,540.040184266478
1,5182,31,282.221,540.040184266478
1,5183,31,282.221,540.040184266478
1,5184,31,282.221,540.040184266478
1,5185,31,282.221,540.040184266478
1,5186,31,282.221,540.040184266478
1,5187,31,282.221,540.040184266478
1,5188,31,282.221,540.040184266478
1,5189,31,282.221,540.040184266478
1,5190,31,282.221,540.040184266478
1,5191,31,282.221,540.040184266478
1,5192,31,282.221,540.040184266478
1,5193,31,282.221,540.040184266478
1,5194,31,282.221,540.040184266478
1,5195,31,282.221,540.040184266478
1,5196,31,282.221,540.040184266478
1,5197,31,282.221,540.040184266478
1,5198,31,282.221,540.040184266478
1,5199,31,282.221,540.040184266478
1,5200,31,282.221,540.040184266478
1,5201,31,282.221,540.040184266478
1,5202,31,282.221,540.040184266478
1,5203,31,282.221,540.040184266478
1,5204,31,282.221,540.040184266478
1,5205,31,282.221,540.040184266478
1,5206,31,282.221,540.040184266478
1,5207,31,282.221,540.040184266478
1,5208,31,282.221,540.040184266478
1,5209,31,282.221,540.040184266478
1,5210,31,282.221,540.040184266478
1,5211,31,282.221,540.040184266478
1,5212,31,282.221,540.040184266478
1,5213,31,282.221,540.040184266478
1,5214,31,282.221,540.040184266478
1,5215,31,282.221,540.040184266478
1,5216,31,282.221,540.040184266478
1,5217,31,282.221,540.040184266478
1,5218,31,282.221,540.040184266478
1,5219,31,282.221,540.040184266478
1,5220,31,282.221,540.040184266478
1,5221,31,282.221,540.040184266478
1,5222,31,282.221,540.040184266478
1,5223,31,282.221,540.040184266478
1,5224,31,282.221,540.040184266478
1,5225,31,282.221,540.040184266478
1,5226,31,282.221,540.040184266478
1,5227,31,282.221,540.040184266478
1,5228,31,282.221,540.040184266478
1,5229,31,282.221,540.040184266478
1,5230,31,282.221,540.040184266478
1,5231,31,282.221,540.040184266478
1,5232,31,282.221,540.040184266478
1,5233,31,282.221,540.040184266478
1,5234,31,282.221,540.040184266478
1,5235,31,282.221,540.040184266478
1,5236,31,282.221,540.040184266478
1,5237,31,282.221,540.040184266478
1,5238,31,282.221,540.040184266478
1,5239,31,282.221,540.040184266478
1,5240,31,282.221,540.040184266478
1,5241,31,282.221,540.040184266478
1,5242,31,282.221,540.040184266478
1,5243,31,282.221,540.040184266478
1,5244,31,282.221,540.040184266478
1,5245,31,282.221,540.040184266478
1,5246,31,282.221,540.040184266478
1,5247,31,282.221,540.040184266478
1,5248,31,282.221,540.040184266478
1,5249,31,282.221,540.040184266478
1,5250,31,282.221,540.040184266478
1,5251,31,282.221,540.040184266478
1,5252,31,282.221,540.040184266478
1,5253,31,282.221,540.040184266478
1,5254,31,282.221,540.040184266478
1,5255,31,282.221,540.040184266478
1,5256,31,282.221,540.040184266478
1,5257,31,282.221,540.040184266478
1,5258,31,282.221,540.040184266478
1,5259,31,282.221,540.040184266478
1,5260,31,282.221,540.040184266478
1,5261,31,282.221,540.040184266478
1,5262,31,282.221,540.040184266478
1,5263,31,282.221,540.040184266478
1,5264,31,282.221,540.040184266478
1,5265,31,282.221,540.040184266478
1,5266,31,282.221,540.040184266478
1,5267,31,282.221,540.040184266478
1,5268,31,282.221,540.040184266478
1,5269,31,282.221,540.040184266478
1,5270,31,282.221,540.040184266478
1,5271,31,282.221,540.040184266478
1,5272,31,282.221,540.040184266478
1,5273,31,282.221,540.040184266478
1,5274,31,282.221,540.040184266478
1,5275,31,282.221,540.040184266478
1,5276,31,282.221,540.040184266478
1,5277,31,282.221,540.040184266478
1,5278,31,282.221,540.040184266478
1,5279,31,282.221,540.040184266478
1,5280,31,282.221,540.040184266478
1,5281,31,282.221,540.040184266478
1,5282,31,282.221,540.040184266478
1,5283,31,282.221,540.040184266478
1,5284,31,282.221,540.040184266478
1,5285,31,282.221,540.040184266478
1,5286,31,282.221,540.040184266478
1,5287,31,282.221,540.040184266478
1,5288,31,282.221,540.040184266478
1,5289,31,282.221,540.040184266478
1,5290,31,282.221,540.040184266478
1,5291,31,282.221,540.040184266478
1,5292,31,282.221,540.040184266478
1,5293,31,282.221,540.040184266478
1,5294,31,282.221,540.040184266478
1,5295,31,282.221,540.040184266478
1,5296,31,282.221,540.040184266478
1,5297,31,282.221,540.040184266478
1,5298,31,282.221,540.040184266478
1,5299,31,282.221,540.040184266478
1,5300,31,282.221,540.040184266478
1,5301,31,282.221,540.040184266478
1,5302,31,282.221,540.040184266478
1,5303,31,282.221,540.040184266478
1,5304,31,282.221,540.040184266478
1,5305,31,282.221,540.040184266478
1,5306,31,282.221,540.040184266478
1,5307,31,282.221,540.040184266478
1,5308,31,282.221,540.040184266478
1,5309,31,282.221,540.040184266478
1,5310,31,282.221,540.040184266478
1,5311,31,282.221,540.040184266478
1,5312,31,282.221,540.040184266478
1,5313,31,282.221,540.040184266478
1,5314,31,282.221,540.040184266478
1,5315,31,282.221,540.040184266478
1,5316,31,282.221,540.040184266478
1,5317,31,282.221,540.040184266478
1,5318,31,282.221,540.040184266478
1,5319,31,282.221,540.040184266478
1,5320,31,282.221,540.040184266478
1,5321,31,282.221,540.040184266478
1,5322,31,282.221,540.040184266478
1,5323,31,282.221,540.040184266478
1,5324,31,282.221,540.040184266478
1,5325,31,282.221,540.040184266478
1,5326,31,282.221,540.040184266478
1,5327,31,282.221,540.040184266478
1,5328,31,282.221,540.040184266478
1,5329,31,282.221,540.040184266478
1,5330,31,282.221,540.040184266478
1,5331,31,282.221,540.040184266478
1,5332,31,282.221,540.040184266478
1,5333,31,282.221,540.040184266478
1,5334,31,282.221,540.040184266478
1,5335,31,282.221,540.040184266478
1,5336,31,282.221,540.040184266478
1,5337,31,282.221,540.040184266478
1,5338,31,282.221,540.040184266478
1,5339,31,282.221,540.040184266478
1,5340,31,282.221,540.040184266478
1,5341,31,282.221,540.040184266478
1,5342,31,282.221,540.040184266478
1,5343,31,282.221,540.040184266478
1,5344,31,282.221,540.040184266478
1,5345,31,282.221,540.040184266478
1,5346,31,282.221,540.040184266478
1,5347,31,282.221,540.040184266478
1,5348,31,282.221,540.040184266478
1,5349,31,282.221,540.040184266478
1,5350,31,282.221,540.040184266478
1,5351,31,282.221,540.040184266478
1,5352,31,282.221,540.040184266478
1,5353,31,282.221,540.040184266478
1,5354,31,282.221,540.040184266478
1,5355,31,282.221,540.040184266478
1,5356,31,282.221,540.040184266478
1,5357,31,282.221,540.040184266478
1,5358,31,282.221,540.040184266478
1,5359,31,282.221,540.040184266478
1,5360,31,282.221,540.040184266478
1,5361,31,282.221,540.040184266478
1,5362,31,282.221,540.040184266478
1,5363,31,282.221,540.040184266478
1,5364,31,282.221,540.040184266478
1,5365,31,282.221,540.040184266478
1,5366,31,282.221,540.040184266478
1,5367,31,282.221,540.040184266478
1,5368,31,282.221,540.040184266478
1,5369,31,282.221,540.040184266478
1,5370,31,282.221,540.040184266478
1,5371,31,282.221,540.040184266478
1,5372,31,282.221,540.040184266478
1,5373,31,282.221,540.040184266478
1,5374,31,282.221,540.040184266478
1,5375,31,282.221,540.040184266478
1,5376,31,282.221,540.040184266478
1,5377,31,282.221,540.040184266478
1,5378,31,282.221,540.040184266478
1,5379,31,282.221,540.040184266478
1,5380,31,282.221,540.040184266478
1,5381,31,282.221,540.040184266478
1,5382,31,282.221,540.040184266478
1,5383,31,282.221,540.040184266478
1,5384,31,282.221,540.040184266478
1,5385,31,282.221,540.040184266478
1,5386,31,282.221,540.040184266478
1,5387,31,282.221,540.040184266478
1,5388,31,282.221,540.040184266478
1,5389,31,282.221,540.040184266478
1,5390,31,282.221,540.040184266478
1,5391,31,282.221,540.040184266478
1,5392,31,282.221,540.040184266478
1,5393,31,282.221,540.040184266478
1,5394,31,282.221,540.040184266478
1,5395,31,282.221,540.040184266478
1,5396,31,282.221,540.040184266478
1,5397,31,282.221,540.040184266478
1,5398,31,282.221,540.040184266478
1,5399,31,282.221,540.040184266478
1,5400,31,282.221,540.040184266478
1,5401,31,282.221,540.040184266478
1,5402,31,282.221,540.040184266478
1,5403,31,282.221,540.040184266478
1,5404,31,282.221,540.040184266478
1,5405,31,282.221,540.040184266478
1,5406,31,282.221,540.040184266478
1,5407,31,282.221,540.040184266478
1,5408,31,282.221,540.040184266478
1,5409,31,282.221,540.040184266478
1,5410,31,282.221,540.040184266478
